url,title,image_url,description,ingredient,step,match_ingredient
https://icook.tw/recipes/96913,義式香煎洋菇,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/96913/large_9968a259eb2a5b16.jpg,1. 先將洋菇煎至上色 (焦香色)2. 放蒜泥、奶油、少許鹽3. 放入小蕃茄、九層塔末、巴西里、黑胡椒要另加辣椒的朋友可視自己喜歡添加！,洋菇|小蕃茄|蒜頭|奶油|九層塔|巴西里|黑胡椒|鹽|,1.先將洋菇煎至上色 (焦香色)|2.放蒜泥、奶油、少許鹽|3.放入小蕃茄、九層塔末、巴西里、黑胡椒|,蒜|奶油|胡椒|鹽|優格|
https://icook.tw/recipes/91602,鬆餅,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/91602/large_00db5a4d47b15e92.jpg,如果有一天明明很愛吃的烤土司膩了...明明很享受的可頌沒味了...明明一樣的三明治吞不下去...試試鬆餅吧！～,雞蛋|糖|中筋麵粉|沙拉油|牛奶(1T=30cc)|先將所有材料至於室溫|,1.(攪拌均勻就是打到聽不見砂糖的沙沙聲，會呈現乳白色，顏色會依蛋黃顏色而不同)|2.麵粉過篩分次加入拌勻(過篩是為了防止結塊與雜質)攪拌至看不見麵粉就好喔!|3.加入牛奶與油拌勻即可放置一旁靜置10分鐘|4.熱鍋:將鍋子乾燒用餐巾紙沾油均勻塗摸，手至於鍋面10公分仍有火溫轉小火|5.另一面部用煎很久大概5秒就可以了，不然吃起來會很乾|6.一份麵糊約煎直徑8cm約7-8片|,蛋|糖|麵粉|油|牛奶|優格|
https://icook.tw/recipes/71762,手工脆餅乾,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/71762/large_6ca9df61e597949f.jpg,過節的日子，想做個手工甜點送人但其他都有點麻煩耶那就來做個香噴噴的手工餅乾吧！大人小孩一起做，簡單又開心趕快一起來動手做發送自己的愛心吧。,低筋麵粉|細糖粉|無鹽奶油|全蛋|無糖可可粉|,1.原味餅乾(低筋麵粉275、奶油115、糖粉100、全蛋1顆)。   巧克力餅乾(低筋麵粉275、奶油120、糖粉120、全蛋2顆)。|2.麵粉、糖粉、可可粉(巧克力口味)過篩後加入蛋和已融化的奶油攪拌均勻。   (建議直接用手攪拌比較好！)|3.將揉好的麵糰桿平，用保鮮膜封好，放入冷藏20分鐘即可拿出來做自己要的造型囉！   (也可加入杏仁粒、榛果、巧克力豆…看自己如何DIY)。|4.上下火約170-180度烤20分鐘。便大功告成。|5.小孩也可以一起製作|6.是不是很有趣呢。|7.原味|8.巧克力口味|9.也可用蛋白霜在烤好後放涼的餅乾上，做造型或寫上自己想寫的字。|,麵粉|糖|奶油|蛋|糖|優格|
https://icook.tw/recipes/13970,涼拌小黃瓜,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/13970/large_b7a2c0b738959cbc.jpg,清爽的涼拌小黃瓜是我在外用餐常點的小菜，動手自己做可以一次吃個過癮呀！,小黃瓜|辣椒|蒜|砂糖|醋|鹽|,1.用保鮮膜或小塑膠袋壓著小黃瓜，用菜刀柄之類的將其拍開|2.拍開之後再切段，用些鹽抓一抓，去掉一些水|3.將辣椒切段，蒜拍開|4.在塑膠袋裡頭裝上辣椒、蒜以及白醋|5.加入剛剛的小黃瓜，放到冰箱靜置30分鐘即可～～|,小黃瓜|辣椒|蒜|糖|醋|鹽|優格|
https://icook.tw/recipes/89781,地瓜酥,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/89781/large_5cfd0aa93836b08e.jpg,好不容易哄睡艾寶後攤在沙發轉著電視...突然好想泡杯奶茶配個餅乾...但又好懶的搞麵糰那些....想到廚房有幾條婆婆給的甜地瓜...索性削ㄧ顆來做個快速簡...,地瓜(小)|砂糖|,1.地瓜洗淨去皮後，用削皮器削成薄片。|2.加入糖後用手抓拌到出水，靜置五分鐘。|3.把水濾掉後用紙巾充分吸乾地瓜的水份。|4.烤箱150預熱10分鐘後，放入以130度烤約20~30分鐘即完成。|,糖|優格|
https://icook.tw/recipes/97270,香菇肉絲蝦米蒸飯,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97270/large_d8737eff4441cf99.jpg,"香氣四溢的美味蒸飯,小朋友忍不住都可以多吃幾碗~",白米|乾香菇|小蝦米|肉絲|薑片|油蔥酥|麻油|白胡椒|醬油膏|,"1.白米洗乾淨瀝乾備用|2.乾香菇洗乾淨泡軟切絲,泡香菇的水不要倒掉備用|3.小蝦米洗乾淨泡水後備用|4.熱鍋後,倒入麻油依序將薑片,油蔥酥,小蝦米,香菇,肉絲爆香,放入洗淨瀝乾的米拌炒,加入醬油膏,白胡椒粉炒到米上色(如果覺得不夠鹹,可以自己斟酌再加些醬油膏)|5.移置電鍋,內鍋加入泡香菇的水及白開水約在刻度4的位置,(本來米量是3杯,加上所有材料後,我用壓力鍋煮,水加到刻度4,Q度剛好)|",蝦|薑|油|油|胡椒|油|優格|
https://icook.tw/recipes/96643,【紐約起司蛋糕】,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/96643/large_28ab90c46d52641d.jpg,"無論是男孩或女孩都喜愛的起司蛋糕,做法一點都不難。紐約風味的特色在於使用隔水加熱的方式烤出綿密的口感,而成功的關鍵就是將蛋白打至稍微稀軟的程度,加入少許的...",奶油乳酪|酸奶油(sour cream)|細砂糖|蛋黃|鮮奶油|香草豆莢|低筋麵粉|蛋白|檸檬汁|檸檬皮(絲)|圓型烤模18cm(底座可分離)|消化餅乾|無鹽奶油|,"1.準備所有材料。低筋麵粉過篩,奶油放入耐熱容器裡,隔水加熱使其融化。檸檬清洗乾淨外皮再刨絲及榨汁備用。先將奶油乳酪放置於室溫軟化。|2.製作餅皮,餅乾放入較厚的食物袋中,用桿麵棍敲碎。|3.將融化的奶油稍微冷卻後備用。|4.將奶油倒入餅乾袋裡,攪拌混合。|5.將做法4.倒入模型中,用杯子或湯匙等工具輕壓,使其鋪滿模型底部,然後放入冰箱冷藏定型。冷藏約30分鐘以上即可。|6.將香草豆莢剖半,用刀片刮下香草豆莢籽。|7.製作起司蛋糕的麵糊,將軟化的奶油乳酪用橡皮刮刀攪拌,並加入酸奶及2/3的細砂糖攪拌混合。|8.均勻混合後,加入蛋黃攪拌至表面光滑(這時可改用打蛋攪拌器),接著加入鮮奶油同樣攪拌至表面光滑。|9.加入香草籽及過篩的低筋麵粉一起攪拌均勻。|10.再加入檸檬汁及檸檬皮(絲)混合。|11.使用一個乾淨的調理碗加入蛋白,剩餘的細砂糖分兩次倒入,並同時用電動攪拌器攪拌,打發至蛋白霜的尖端會往下低垂的柔軟程度。|12.加入一半的蛋白霜至起司蛋糕糊中攪拌均勻。再將起司蛋糕糊全部倒回剩下的蛋白霜裡攪拌均勻,動作快速而輕巧。|13.在模型底部包上錫箔紙,(避免隔水加熱時水份會流進模型裡)接著倒入麵糊,用橡皮刮刀將麵糊表面刮平整。|14.烤箱先預熱170度c備用。烤模放入大烤盤裡,注入約2cm高度的熱水,放進烤箱以170度c烘烤40分鐘,接著再用160度c繼續烘烤10-15分鐘。搖動模型時,蛋糕表面會像布丁般緩緩搖動的半熟狀態,即代表完成。請依各家烤箱的不同,烘烤時間可做調整。|15.蛋糕出爐先冷卻後,再放入冰箱冷藏1個小時以上。用刀子沿著模型輕輕劃一圈,取下蛋糕即完成。|",奶油|奶油|糖|蛋黃醬|奶油|麵粉|蛋|檸檬|檸檬|奶油|優格|
https://icook.tw/recipes/21739,炒麵,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/21739/large_a6accdaa1c41b6b1.jpg, name=,市售油麵|乾香菇|豬肉|雞蛋|紅蘿蔔|杏飽菇|蔥|醬油|太白粉|醬油|米酒|鹽|,"1.乾香菇泡水備用。|2.乾香菇，雞蛋，杏飽菇，紅蘿蔔切絲，蔥切段備用。|3.熱油鍋爆炒香菇，依序放入豬肉絲，紅蘿蔔，杏胞菇並加入<span class=""group_2"">醬料</span>拌炒，再加入油麵，豆芽菜，雞蛋絲及蔥段炒熟即可享用囉!|",油|山豬肉|蛋|洋蔥|油|油|鹽|優格|
https://icook.tw/recipes/39597,“無敵佛跳牆”,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/39597/large_88ab2eefd4fd68a9.jpg, name=,海參|車輪飽|魚唇|花膠|干貝|筍子|鵪鶉蛋|栗子|蒜頭|紅棗|蝦米|排骨|芋頭|乾香菇|地瓜粉|高湯|醬油|胡椒粉|蠔油|胡椒粉|五香粉|,1.|2.[飽魚]飽魚罐頭或乾飽魚 若是乾飽魚需在五天前開始泡水並每天需要換乾淨的水置於冰箱!!!|3.排骨用醬油與胡椒粉醃製三時分鐘後裹上地瓜粉下鍋油炸!!!|4.[芋頭]在刨芋頭時若皮膚敏感的人建議帶手套不然會癢癢的!!!|5.將所有材料準備好就可以準備裝入甕裡或是大同電鍋的內鍋也可!!!|6.依序將備料放入鍋中 筍子 排骨 芋頭 鳥蛋 紅棗...最後再將海鮮放入鍋中加入蠔油 胡椒 少許胡椒粉調味並加入雞高湯依個人口味不同可以做適當的調味.|7.放入大同電鍋蒸兩次或是有蒸爐可以用蒸爐蒸四小時即可上桌摟!!!|,蛋|栗子|蒜|蝦|油|胡椒|油|胡椒|優格|
https://icook.tw/recipes/91848,【燜燒杯】黑糖地瓜薑湯【懶人】,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/91848/large_d43f8e44ba16e126.jpg,◆這幾天一直被恐嚇(?)說要失去懶人的稱號了，為了挽回我的名譽，立刻來個超懶惰食譜 ◆一言以蔽之就是：洗洗睡了 ◆新的燜燒杯是煮白粥或甜湯等比較沒味道的食...,黑糖薑母茶沖泡包|番薯|,1.將地瓜刷洗乾淨，削皮滾刀切塊 ，加熱水放入杯中預熱|2.倒出杯中熱水，撒入黑糖薑母茶粉|3.再加入熱水|4.醒來就可以帶去公司當早餐了|,糖|優格|
https://icook.tw/recipes/91402,【烤地瓜】,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/91402/large_89be58823c96e2bd.jpg,盛產期的地瓜一斤約20-30元，但烤好的地瓜價錢可是要翻好幾翻。天氣泠的時候可以自己在家烤地瓜吃，省錢又好吃喔♫♬。,小地瓜|,"1.將地瓜洗淨，先用電鍋蒸熟(外鍋放一杯水)。|2.直接置入烤箱,烤溫220度C,時間約20分鐘,烤至地瓜糖蜜釋出產生焦糖色澤即可完成。因每家烤箱不同,烘烤時間請做調整。|3.香噴噴、燒燙燙的地瓜就出爐了。|",優格|
https://icook.tw/recipes/90912,紅燒豆腐【省錢料裡】,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/90912/large_9e4421721f74d227.jpg,平常都會買一兩盒豆腐冷藏備用，只要一盒雞蛋豆腐加一些蔥花辣椒，簡單好吃又不易失敗的紅燒豆腐就可以上菜了哦,雞蛋豆腐|蔥|辣椒|醬油|味霖|水|,"1.準備食材|2.豆腐切片，辣椒去籽切細圈，蔥切花(灑在烹調好的豆腐上)|3.鍋熱放1大匙油(10~15g)煎豆腐|4.豆腐煎到金黃色外皮微焦(我是用不沾鍋，如果用不鏽鋼或是鐵鍋，在豆腐上稍微拍一點點的太白粉或麵粉，不易沾鍋煎起來也很漂亮哦)|5.加入<span class=""group_1"">調味料</span>和辣椒以中火煮至略收汁|6.盛起後灑上蔥花即可|",蛋|洋蔥|辣椒|油|優格|
https://icook.tw/recipes/37165,酸辣湯,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/37165/large_5023428c8cadf56f.jpg,酸辣湯看似簡單甚至在國中家政課都煮過，但你知道其實美味的關鍵在於食材拌炒的香氣嗎？！,嫩薑|蛋|紅蘿蔔|黑木耳|高麗菜|豆腐|蔥綠|金針菇|太白粉|水|白醋|醬油|白胡椒粉|鹽|香油|,1.鍋底以沙拉油加一點點香油炒香薑絲，加入紅蘿蔔絲炒至軟，再依序放入翻炒黑木耳絲、金針菇、高麗菜絲，炒出香味後加入冷水煮到滾|2.加入醬油上色、少許鹽調味，太白粉加水混勻放入勾芡，放入豆腐稍煮，關火下蛋液先不要翻動|3.蛋絲成形後開火，加入白醋、白胡椒粉調味稍煮幾秒即可盛碗，加上葱綠後滴１、２滴香油。|,薑|蛋黃醬|高麗菜|豆腐|蔥|醋|油|胡椒|鹽|油|優格|
https://icook.tw/recipes/91458,「黑糖滷五花」電鍋版美味便當菜,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/91458/large_369b74ed9f7b6d49.jpg,先煎五花肉，逼出油脂來爆香，滷肉不再肥膩膩。用黑糖來滷肉，不須費心來炒糖，利用黑糖本身的色澤，滷肉輕輕鬆鬆漂亮上色。,五花肉|黑糖(brown sugar)|白煮蛋(可省略)|青蔥|薑片|蒜頭|紅辣椒|醬油|米酒|八角|白胡椒粉|清水|,"1.【豬肉冷水入鍋燙，血水雜質不殘留】先起一鍋冷水，放進尚未切塊的五花肉條，水滾續煮5分鐘，撈起沖冷水洗淨，備用。|2.《開始滷肉♪》備好所有食材。五花肉切長方塊狀。青蔥切段，薑切片，八角稍微沖洗，辣椒整條洗淨不切，備用。|3.取一鍋(不加油)，先用「中大火」乾煎五花肉四面至焦香狀。(四面煎好，大約是8分鐘，不須全熟)|4.肉片先撥至鍋旁，乾煎出來的油只留1大匙，其餘用湯匙撈出。接著，放進<span class=""group_1"">A爆香材料</span>，轉「小火」爆香。(約3分鐘)|5.將<span class=""group_1"">A爆香材料</span>取出，先擺進電鍋內鍋。再將「黑糖」輕輕攪散平均泡在油裡，小火煮至黑糖起泡泡狀(約2-3分鐘)，即可將五花肉撥進黑糖裡拌炒。|6.開始下<span class=""group_2"">B滷汁材料</span>。首先，從鍋邊環繞一圈嗆入醬油，略為翻炒吸收醬味，再加進[米酒、清水、八角、白胡椒粉]，轉「大火」煮滾即可倒進內鍋裡。|7.取一電鍋，(內鍋)放進步驟6完成的湯料。(外鍋)倒進 2米杯水量，按下開關進行第一次燉煮。(耗時約30-35分鐘)|8.第一次開關跳起時，(內鍋)再放進水煮蛋。(外鍋)倒進 1米杯熱水量即可(約15分鐘)。燉煮完成，可再續燜30-40分鐘，讓滷肉更軟爛。|9.完成囉〜好呷♪|10.【水煮蛋】電鍋正在滷肉，水煮蛋就用水煮法來處理。起一鍋水，水滾即轉為小火，並加進1小匙鹽巴攪勻，再用大湯匙將常溫蛋慢慢放進水裡(小心破)，計時7-8分鐘，時間一到，立刻沖泡冷水5分鐘，即可順利剝除蛋殼。(如希望蛋黃居中，須邊煮邊用筷子翻轉雞蛋)|",糖|蛋|蔥|薑|蒜|辣椒|油|胡椒|優格|
https://icook.tw/recipes/78242,素蘿蔔糕,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/78242/large_6b01ba871df7ed77.jpg,自己製作蘿蔔糕，要吃素就不要加料吃原味，要吃葷，就放些香菇、絞肉、油蔥酥，想怎麼吃自己加。,蘿蔔糕粉(在來米粉)|白蘿蔔|冷開水|鹽巴|白胡椒|香油|,1.白蘿蔔連皮洗乾淨，去皮刨絲。|2.蘿蔔糕粉，加鹽、香油加水調勻。|3.蘿蔔絲下鍋炒到透明色， 加入胡椒粉、步驟(2)，邊加入、邊攪拌均勻；直到濃稠半透明糊狀，盛入模具中(抹上少許油、方便脫模)。|4.入電鍋蒸(2杯水)，約40分鐘時間。待冷卻後，放入冰箱冷藏，要食用時切塊入鍋煎至焦香即可。|,鹽|胡椒|油|優格|
https://icook.tw/recipes/97721,超簡單的健康點心，滑嫩順口 - 豆漿布丁,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97721/large_b3168484eb61a3c6.jpg,豆漿含有豐富蛋白質、鈣、礦物質、維生素B…等營養素，很適合當製作點心的食材，小朋友吃得也健康！咬下去的每一口都有濃郁的豆香，口感滑順、不甜膩，很適合讓小朋...,新鮮雞蛋|豆漿(有糖)|細砂糖|,1.先將雞蛋打在料理盆裡，再加進適量的細砂糖|2.將兩者攪拌均勻，倒入豆漿|3.準備篩網，把混合好的豆漿跟蛋液，一起過篩，兩~三次|4.過篩之後，再把布丁液倒入準備好的耐烤模具或是保羅杯裡|5.把所有裝好布丁液的耐烤模具放在烤盤上，放進烤箱，在烤烤盤內加些水（因為我烤的比較多，所以大約加到水高1公分），溫180度，烘焙時間30~35分鐘（要視模具深淺、份量，增減烘烤時間哦！）|6.如果想要其他口味的布丁，也是準備相同份量的食材，步驟都一樣。可以把豆漿改成一般牛奶、木瓜牛乳之類的乳製品|7.烤好之後，稍微放涼，就可以享用美味好吃又健康的豆漿布丁囉！|,蛋|糖|糖|優格|
https://icook.tw/recipes/95941,省錢早餐-QQ蛋餅皮,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/95941/large_146924a522dc2852.jpg,大學生就是要省錢呀!!!沒住家裡更是要省錢!!!所以用小錢吃飽飽是很重要的QQ蛋餅皮成本超低!!!一片不用5塊錢啦!,低筋麵粉|中筋麵粉|日本太白粉|水|蔥|鹽|,1.粉類過篩，慢慢加水攪拌，再加入蔥和鹽|2.下鍋煎囉~盡量鋪開成一片薄薄的餅皮|3.總共煎三片，第一片沒拿捏好間的比較厚 T.T|4.放涼後，用保鮮膜一片片隔開三天的早餐有著落囉~|,麵粉|麵粉|洋蔥|鹽|優格|
https://icook.tw/recipes/74157,芋泥吐司【Panasonic製麵包機】,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/74157/large_f8bfaa77f6ee30b9.jpg,雖然我不太愛吃芋泥，但是朋友點了芋泥吐司，於是決定試做看看，沒想到...做完連我自己也愛上她了。詳細分享網址 http://jeany1212.pixne...,高筋麵粉|糖|水或鮮奶|奶油|鹽|酵母|自製芋泥餡|,1.用麵包麵糰模式(14)跑完1小時（揉麵+基礎發酵），之後取出麵糰包餡整型。|2.Ａ：麵皮擀平以利包餡。 Ｂ：中間塗上芋泥醬。 Ｃ：上段向下摺疊，再塗上芋泥醬。 Ｄ：下斷向上摺疊，擀壓平整。|3.Ａ：麵條切三段，前端留三公分勿切斷。 Ｂ：將餡料紋路朝上，輕輕的、鬆鬆的綁辮子。 Ｃ：綁好辮子，麵條翻面，均勻塗上芋泥餡，讓吐司中間更有料，口感更好。(避免太厚重，以免成品中間產生空洞)。 Ｄ：將麵皮左右兩端，向中間摺起收口。|4.整型好的麵糰，辮子朝上放入麵包容器內，選擇生種發校模式(21)，進行發酵。|5.發酵約90分鐘，麵團脹大兩倍，取消發酵模式(21)，刷上蛋液，灑上芝麻，按下蒸麵包模式(22)，烘烤35分鐘後，吐司出爐。|6.雖然一開始只是試做，要跟朋友交差的，但出爐後，也被她的香氣和口感吸引，真的好吃喔。|,麵粉|糖|奶油|鹽|優格|
https://icook.tw/recipes/96529,臭臉弟弟餅乾,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/96529/large_e005347c3118d1ed.jpg,利用雙色麵糰來做造型餅乾，周末假日濕冷時，心情鬱悶下做出的餅乾表情也都奧嘟嘟了...&gt;_&lt;...,無鹽奶油|砂糖|蛋|低筋麵粉|低筋麵粉|無糖可可粉|,"1.先把無鹽奶油放室溫回軟後，和砂糖一起放進麵包機容器內(攪拌葉片要先放)，使用攪拌功能攪拌，約１分鐘後加入蛋液攪拌成奶油糊。先取出１／２量(約100g)的奶油糊。|2.容器內留有１／２量奶油糊，加入<span class=""group_1"">原味麵糰</span>的低筋麵粉，再度啟動攪拌功能，攪拌成糰後，取出麵糰用塑膠袋包起來放冰箱冷藏半小時。|3.將剛先取出的１／２量的奶油糊倒回容器內，加入<span class=""group_2"">可可麵糰</span>的材料，啟動攪拌功能，攪拌成糰後，取出麵糰用塑膠袋包起來放冰箱冷藏半小時。|4.<span class=""group_2"">可可麵糰</span>分成２塊，其中一塊再分成４份；<span class=""group_1"">原味麵糰</span>也分切成２塊，其中一塊再分成３份，其中２份搓成細長條。|5.取大塊的<span class=""group_2"">可可麵糰</span>整成有厚度的長方形，用筷子壓出２道凹槽。塞入搓成細長條的<span class=""group_1"">原味麵糰</span>壓緊。|6.表面填滿<span class=""group_1"">原味麵糰</span>，再用<span class=""group_2"">可可麵糰</span>搓２條細長條的眼睛放上，然後再舖上薄薄的<span class=""group_1"">原味麵糰</span>。接著舖上一條薄扁長條的嘴巴。|7.最後再用<span class=""group_1"">原味麵糰</span>填滿，稍整形一下，若有剩麵糰，就東補西補的將麵糰用完。壓緊後用塑膠袋或保鮮膜包好，放進冷凍庫冷凍１小時。|8.取出已凝固的麵糰，用刀切成厚約0.5公分的片狀，排放在已舖有不沾烘培布(紙)的烤盤上。 放進已預熱１６０度Ｃ的烤箱內，烘烤２０～２５分鐘。|9.烘烤完成後繼續用烤箱內的餘溫燜個５～１０分鐘後，再取出放鐵網上冷卻，最後再放進密封罐保存。|",奶油|糖|蛋黃醬|麵粉|麵粉|糖|優格|
https://icook.tw/recipes/97560,蔥爆魚條(簡易法)【穀盛壽喜燒】,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97560/large_f3c68afab74d396c.jpg,這道魚餐點，我常料理。今天的做法超簡單的，新手也容易上手，非常平常的家常菜。用了經濟魚---鬼頭刀；台語---飛虎。只要是新鮮魚，對我而言都是好魚。這魚肉...,穀盛壽喜燒|魚條|紫洋蔥|青蔥|,1.紫洋蔥切條。|2.魚條沾地瓜粉，回潮後，熱鍋熱油(少油)，煎成金黃色而且魚熟；撈起備用。|3.同鍋炒洋蔥，炒到洋蔥變色有軟。|4.魚條下鍋，穀盛壽喜燒淋上，加少許冷開水，拌炒均勻且入味即可。穀盛壽喜燒醬，依個人喜好，自行斟酌量。|5.起鍋前拌炒青蔥段，盛盤。|,洋蔥|蔥|優格|
https://icook.tw/recipes/94024,南瓜菇菇炊飯,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/94024/large_6129fdab70b933dc.jpg,煮婦最近迷上這種營養又沒有負擔的炊飯，像是最近很紅的整顆番茄飯，還有之前分享過的火腿菜飯，都是一口氣就可以吃到很多的菇類和蔬果，沒有任何油煙，而且不用半個...,南瓜|喜歡的菇類|米|醬油|味霖|烹大師|,1.備料。|2.洗好的米直接加入醬油、味霖和烹大師（一匙為15ml）。再將水量補滿到一杯米該有的水位。米跟水份（包含醬油和味霖）的比例是1：1。|3.接著平均地鋪上南瓜和綜合菇類。|4.按下煮飯鍵。（有好奇寶寶一直跟在旁邊）|5.跳起後悶個五分鐘。|6.均勻地攪拌後就完成了。|7.燈燈！南瓜菇菇飯。這樣的調味只有微鹹，還可以吃到南瓜的甜味。水份也是剛剛好，飯粒很Q又不會太過軟爛。|,南瓜|玉米|油|優格|
https://icook.tw/recipes/96915,抹茶麻糬麵包,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/96915/large_ae709d0f2cdef6fd.jpg,"很受大眾青睞的韓式小點心,買現成的預拌粉,輕輕鬆鬆就搞定.重點是得知道在哪兒買,若不是楊老師拿包裝盒給我們看,還帶我們到韓國超市去,只怕到如今還在尋尋覓覓...",韓國麻糬麵包粉|牛奶|蜂蜜|抹茶粉|蛋|,"1.這就是麻糬麵包的包裝盒,若非有行家指點還真找不到呢.老韓店的特色,除了韓文還是韓文.一盒內有兩包.|2.所有材料放入攪拌缸中攪打成團.|3.然後分割成8份,揉成圓球,麵團有些黏手,只要抹些油就不粘黏了.表面噴些水,350F烤約30分鐘.|4.也可不加抹茶粉做成原味的.|",麵|牛奶|蜂蜜|蛋黃醬|優格|
https://icook.tw/recipes/95421,冬季西點類-杏仁乳酪千層酥,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/95421/large_f1b4d480bfbe9310.jpg,喜歡酥脆綿密的杏仁千層酥嗎? 只要簡單的三個步驟，自己也能做出熱騰騰健康又美味的千層酥哦!!搭配100%紐西蘭牛奶製成的安佳奶油不僅口感絕佳更能讓您食用安...,安佳帕米桑乳酪粉|砂糖|安佳片裝j無鹽奶油|高筋粉|低筋粉|安佳帕米桑乳酪粉|砂糖|鹽|安佳無鹽奶油|水|,1.麵皮的材料一起攪拌成團至麵筋擴散即可，鬆弛30分鐘|2.取麵皮包裹安佳片狀奶油>桿折三折4次>表面撒上安佳帕米桑乳酪粉及糖粉|3.曲割>烘烤 ，上火180℃ ，下火170℃約30-35分鐘|,糖|奶油|糖|鹽|奶油|優格|
https://icook.tw/recipes/95046,酒蒸蛤蜊(電鍋版) @188懶人料理,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/95046/large_619534c046091186.jpg,深夜食堂《酒蒸蛤蜊》電鍋版，真的只用了3步驟，花上10分鐘就可以上桌了~一鍋到底！一試上手！最新食譜請上《188懶人料理》粉絲團，跟著Toby一起來作菜!...,蛤蜊|蒜頭|蔥花|米酒|,1.蛤蜊洗淨、蒜頭切片、蔥白切碎、通通放進碗公裡，加入料理米酒，放進電鍋|2.外鍋加水半杯(量米杯)，按下去蒸煮|3.電鍋跳起後加入蔥綠，可再加一點奶油，味道會更香|,蒜|蔥|優格|
https://icook.tw/recipes/96225,快速早餐~~起司火腿三明治,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/96225/large_fa719015399926fa.jpg,"味道簡單卻很迷人,前一晚先做好放冰箱,第二天早起就可以直接帶去上學或上班了",吐司|火腿|起司|鮮奶油|糖|美乃滋|,"1.製作鮮奶油抹醬,將鮮奶油放入攪拌缸中,加入少許糖,打到全發,就是缸盆往下倒,鮮奶油不會滴出來的狀態|2.一片吐司抹上鮮奶油醬,放上火腿,蓋上一片吐司,此片吐司下面抹上鮮奶油醬,上面抹上適量的美乃滋,加上起司後,再覆蓋一片吐司抹上美乃滋,最後用錫箔紙整個包起來約15分鐘定型後,切掉邊邊,對切成三角形,放入塑膠袋中,即可|",起司|奶油|糖|優格|
https://icook.tw/recipes/97786,牛奶馬鈴薯撞孔雀餅乾,https://d3kjtz7uyul5bi.cloudfront.net/assets/default/recipe-large-default-ee8b001844f16c2c2a59d3656fce4b0e.png,之前有做生牛奶糖，由於我覺得太軟所以我外層裹巧克力，至於鍋內剩下的巧克力因為刮不乾淨所以加入孔雀餅乾削變巧克力醬，底層鋪好牛奶馬鈴薯在灑上起司跟孔雀餅乾削...,馬鈴薯|牛奶、鮮奶油及巧克力|孔雀餅乾|,1.鍋內帶水蒸熟整條馬鈴薯切成大塊有口感，鋪在容器底部|2.馬鈴薯上淋上牛奶跟鮮奶油，二者加起來要剛好過馬鈴薯，進烤箱烘烤至鍋邊有點焦黃|3.【巧克力醬】巧克力隔水加熱拌入碎屑孔雀餅，充分攪拌均勻，如冰箱有焦糖醬可加入些許（此步驟可省略）|4.在烤好的巧克力醬上方灑上起司變成焗烤，烤好後在灑上碎孔雀餅乾，再進烤箱烘烤至顏色轉咖啡即可。|5.|,馬鈴薯|奶油|優格|
https://icook.tw/recipes/85106,自製檸檬水,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/85106/large_254bd9ded3d9ba14.jpg,女神陳妍希分享每天喝檸檬水甩掉6公斤、消除嬰兒肥。其實靠檸檬水減重，是許多女藝人維持美麗的祕訣，檸檬還含有豐富的維生素C、維生素B1、維生素B2、菸鹼酸、...,檸檬|冷水|冰塊|,1.[熱]要有防癌、降膽固醇的功效就要喝熱的，因為檸檬酚跟類黃酮素的成分在檸檬皮裡，以60度C以上的熱水連皮沖泡，效果比較好！|2.並做好防曬措施，就能避免植物性光敏感性皮膚炎。|3.我在網路上買的玻璃吸管，還附一個專屬清洗的刷子|4.將檸檬對切後再切十字刀，|5.夏天加些冰塊風味更佳^^|6.防止維他命C流失，盡快在1~2小時內飲用。|,檸檬|冰塊|優格|
